player_name,player_position,race,league_level,example_team,example_year,player_id
james brooks,RB,nonwhite,NFL,cincinnati_bengals,1989,459
jerome felton,RB,nonwhite,NFL,buffalo_bills,2016,460
senorise perry,RB,nonwhite,NFL,miami_dolphins,2018,461
duce staley,RB,nonwhite,NFL,philadelphia_eagles,2001,462
darian barnes,RB,nonwhite,NFL,tampa_bay_buccaneers,2003,463
lamont jordan,RB,nonwhite,NFL,new_england_patriots,2008,464
robert newhouse,RB,nonwhite,NFL,dallas_cowboys,1978,465
kevin smith,RB,nonwhite,NFL,detroit_lions,2011,466
ito smith,RB,nonwhite,NFL,atlanta_falcons,2018,467
rick moser,RB,white,NFL,pittsburgh_steelers,1979,468
john riggins,RB,white,NFL,washington_redskins,1984,469
mike adamle,RB,white,NFL,new_york_jets,1973,470
rocky bleier,RB,white,NFL,pittsburgh_steelers,1976,471
ahmad bradshaw,RB,nonwhite,NFL,new_york_giants,2010,472
detrez newsome,RB,nonwhite,NFL,los_angeles_chargers,2018,473
brian westbrook,RB,nonwhite,NFL,philadelphia_eagles,2008,474
anthony sherman,RB,white,NFL,kansas_city_chiefs,2018,475
tommie agee,RB,nonwhite,NFL,dallas_cowboys,1991,476
nate turner,RB,nonwhite,NFL,buffalo_bills,1993,477
abner haynes,RB,nonwhite,NFL,dallas_texans,1962,478
verron haynes,RB,nonwhite,NFL,pittsburgh_steelers,2005,479
chris carson,RB,nonwhite,NFL,seattle_seahawks,2018,480
deon anderson,RB,nonwhite,NFL,dallas_cowboys,2009,481
roger craig,RB,nonwhite,NFL,san_francisco_49ers,1987,482
marshawn lynch,RB,nonwhite,NFL,seattle_seahawks,2014,483
billy campfield,RB,nonwhite,NFL,philadelphia_eagles,1980,484
jamaal charles,RB,nonwhite,NFL,kansas_city_chiefs,2013,485
ron springs,RB,nonwhite,NFL,dallas_cowboys,1981,486
bilal powell,RB,nonwhite,NFL,new_york_jets,2016,487
alfred anderson,RB,nonwhite,NFL,minnesota_vikings,1989,488
thurman thomas,RB,nonwhite,NFL,buffalo_bills,1991,489
delvin williams,RB,nonwhite,NFL,san_francisco_49ers,1976,490
tony dorsett,RB,nonwhite,NFL,dallas_cowboys,1985,491
tony richardson,RB,nonwhite,NFL,kansas_city_chiefs,2005,492
dexter carter,RB,nonwhite,NFL,san_francisco_49ers,1990,493
derrick jensen,RB,white,NFL,los_angeles_raiders,1984,494
jalen parmele,RB,nonwhite,NFL,jacksonville_jaguars,2012,495
john henry mills,RB,nonwhite,NFL,houston_oilers,1993,496
kerryon johnson,RB,nonwhite,NFL,detroit_lions,2018,497
pete johnson,RB,nonwhite,NFL,cincinnati_bengals,1981,498
randy baldwin,RB,nonwhite,NFL,cleveland_browns,1994,499
ike forte,RB,nonwhite,NFL,new_england_patriots,1976,500
tra carson,RB,nonwhite,NFL,cincinnati_bengals,2018,501
james stewart,RB,nonwhite,NFL,jacksonville_jaguars,1996,502
terry allen,RB,nonwhite,NFL,minnesota_vikings,1994,503
edgerrin james,RB,nonwhite,NFL,arizona_cardinals,2006,504
zach line,RB,white,NFL,minnesota_vikings,2016,505
chuck foreman,RB,nonwhite,NFL,minnesota_vikings,1976,506
richie anderson,RB,nonwhite,NFL,new_york_jets,2000,507
harvey williams,RB,nonwhite,NFL,los_angeles_raiders,1994,508
priest holmes,RB,nonwhite,NFL,kansas_city_chiefs,2004,509
mack brown,RB,nonwhite,NFL,washington_redskins,2016,510
laurence maroney,RB,nonwhite,NFL,new_england_patriots,2006,511
demarco murray,RB,nonwhite,NFL,dallas_cowboys,2014,512
michael pittman,RB,nonwhite,NFL,tampa_bay_buccaneers,2006,513
emmitt smith,RB,nonwhite,NFL,dallas_cowboys,1996,514
michael burton,RB,white,NFL,chicago_bears,2018,515
franco harris,RB,nonwhite,NFL,pittsburgh_steelers,1976,516
jason mckie,RB,nonwhite,NFL,chicago_bears,2006,517
mike hull,RB,white,NFL,chicago_bears,1969,518
cullen bryant,RB,nonwhite,NFL,seattle_seahawks,1983,519
joe mixon,RB,nonwhite,NFL,cincinnati_bengals,2018,520
greg jones,RB,nonwhite,NFL,jacksonville_jaguars,2010,521
leroy kelly,RB,nonwhite,NFL,cleveland_browns,1970,522
jeremy hill,RB,nonwhite,NFL,cincinnati_bengals,2016,523
claxton welch,RB,nonwhite,NFL,dallas_cowboys,1970,524
kenjon barner,RB,nonwhite,NFL,carolina_panthers,2018,525
ronnie harmon,RB,nonwhite,NFL,buffalo_bills,1989,526
larry smith,RB,white,NFL,los_angeles_rams,1971,527
dexter mccluster,RB,nonwhite,NFL,kansas_city_chiefs,2013,528
leonard weaver,RB,nonwhite,NFL,seattle_seahawks,2008,529
lewis tillman,RB,nonwhite,NFL,new_york_giants,1993,530
johnny bailey,RB,nonwhite,NFL,chicago_bears,1991,531
rob kelley,RB,nonwhite,NFL,washington_redskins,2016,532
ron rivers,RB,nonwhite,NFL,detroit_lions,1995,533
johnny davis,RB,nonwhite,NFL,san_francisco_49ers,1981,534
jerry hill,RB,white,NFL,baltimore_colts,1969,535
rashad jennings,RB,nonwhite,NFL,new_york_giants,2016,536
roosevelt nix,RB,white,NFL,pittsburgh_steelers,2016,537
boston scott,RB,nonwhite,NFL,philadelphia_eagles,2018,538
jason snelling,RB,nonwhite,NFL,atlanta_falcons,2012,539
eddie williams,RB,nonwhite,NFL,cleveland_browns,2012,540
owen schmitt,RB,white,NFL,oakland_raiders,2012,541
pierre thomas,RB,nonwhite,NFL,new_orleans_saints,2009,542
sammy johnson,RB,white,NFL,minnesota_vikings,1976,543
lendale white,RB,nonwhite,NFL,tennessee_titans,2008,544
chris brown,RB,nonwhite,NFL,jacksonville_jaguars,2003,545
derek watt,RB,white,NFL,los_angeles_chargers,2018,546
madison hedgecock,RB,white,NFL,new_york_giants,2010,547
thomas jones,RB,nonwhite,NFL,chicago_bears,2005,548
ahman green,RB,nonwhite,NFL,green_bay_packers,2009,549
rashaad penny,RB,nonwhite,NFL,seattle_seahawks,2018,550
mike garrett,RB,nonwhite,NFL,kansas_city_chiefs,1970,551
garrison hearst,RB,nonwhite,NFL,san_francisco_49ers,1998,552
felix jones,RB,nonwhite,NFL,dallas_cowboys,2009,553
jack spikes,RB,white,NFL,dallas_texans,1962,554
jameel cook,RB,nonwhite,NFL,tampa_bay_buccaneers,2005,555
alonzo highsmith,RB,nonwhite,NFL,houston_oilers,1987,556
thomas sanders,RB,nonwhite,NFL,chicago_bears,1988,557
david johnson,RB,nonwhite,NFL,arizona_cardinals,2016,558
correll buckhalter,RB,nonwhite,NFL,philadelphia_eagles,2001,559
brandon bolden,RB,nonwhite,NFL,new_england_patriots,2015,560
major everett,RB,nonwhite,NFL,cleveland_browns,1986,561
harold green,RB,nonwhite,NFL,atlanta_falcons,1998,562
tony nathan,RB,nonwhite,NFL,miami_dolphins,1981,563
leron mcclain,RB,nonwhite,NFL,baltimore_ravens,2008,564
javon ringer,RB,nonwhite,NFL,tennessee_titans,2010,565
robert turbin,RB,nonwhite,NFL,seattle_seahawks,2014,566
jordan chunn,RB,nonwhite,NFL,dallas_cowboys,2018,567
johnny stanton,RB,white,NFL,minnesota_vikings,2018,568
james white,RB,nonwhite,NFL,new_england_patriots,2016,569
damien williams,RB,nonwhite,NFL,kansas_city_chiefs,2018,570
eric ball,RB,nonwhite,NFL,cincinnati_bengals,1989,571
glyn milburn,RB,nonwhite,NFL,denver_broncos,1994,572
justin jackson,RB,nonwhite,NFL,los_angeles_chargers,2018,573
eric dickerson,RB,nonwhite,NFL,los_angeles_rams,1983,574
aaron stecker,RB,nonwhite,NFL,tampa_bay_buccaneers,2002,575
danny woodhead,RB,white,NFL,new_england_patriots,2010,576
robert martin,RB,nonwhite,NFL,new_york_giants,2018,577
cid edwards,RB,nonwhite,NFL,st_louis_cardinals,1971,578
lenvil elliott,RB,nonwhite,NFL,san_francisco_49ers,1981,579
don highsmith,RB,nonwhite,NFL,oakland_raiders,1972,580
perry harrington,RB,nonwhite,NFL,philadelphia_eagles,1980,581
darren mcfadden,RB,nonwhite,NFL,oakland_raiders,2008,582
elijah mcguire,RB,nonwhite,NFL,new_york_jets,2018,583
julius jones,RB,nonwhite,NFL,dallas_cowboys,2004,584
quinton flowers,RB,nonwhite,NFL,cincinnati_bengals,2018,585
natrone means,RB,nonwhite,NFL,jacksonville_jaguars,1996,586
louis rankin,RB,nonwhite,NFL,oakland_raiders,2008,587
darren sproles,RB,nonwhite,NFL,philadelphia_eagles,2016,588
travis williams,RB,nonwhite,NFL,los_angeles_rams,1971,589
chuck muncie,RB,nonwhite,NFL,san_diego_chargers,1981,590
benny cunningham,RB,nonwhite,NFL,chicago_bears,2018,591
brandon bennett,RB,nonwhite,NFL,cincinnati_bengals,2003,592
emerson boozer,RB,nonwhite,NFL,new_york_jets,1975,593
don calhoun,RB,nonwhite,NFL,new_england_patriots,1976,594
jamal lewis,RB,nonwhite,NFL,baltimore_ravens,2003,595
jeff queen,RB,nonwhite,NFL,san_diego_chargers,1971,596
keith ford,RB,nonwhite,NFL,buffalo_bills,2018,597
louie giammona,RB,white,NFL,philadelphia_eagles,1980,598
marcus allen,RB,nonwhite,NFL,kansas_city_chiefs,1994,599
mike sellers,RB,nonwhite,NFL,washington_redskins,2005,600
reggie bonnafon,RB,nonwhite,NFL,carolina_panthers,2018,601
ricky watters,RB,nonwhite,NFL,san_francisco_49ers,1994,602
ron johnson,RB,nonwhite,NFL,new_york_giants,1975,603
donnel pumphrey,RB,nonwhite,NFL,philadelphia_eagles,2018,604
lorenzo booker,RB,nonwhite,NFL,minnesota_vikings,2010,605
john kelly,RB,nonwhite,NFL,los_angeles_rams,2018,606
royce freeman,RB,nonwhite,NFL,denver_broncos,2018,607
joe washington,RB,nonwhite,NFL,washington_redskins,1982,608
doug martin,RB,nonwhite,NFL,oakland_raiders,2018,609
ryan nall,RB,white,NFL,chicago_bears,2018,610
leon washington,RB,nonwhite,NFL,seattle_seahawks,2012,611
tony fisher,RB,nonwhite,NFL,green_bay_packers,2002,612
sammy morris,RB,nonwhite,NFL,new_england_patriots,2008,613
tony paige,RB,nonwhite,NFL,miami_dolphins,1991,614
moran norris,RB,nonwhite,NFL,san_francisco_49ers,2006,615
ricky patton,RB,nonwhite,NFL,san_francisco_49ers,1981,616
patrick pass,RB,nonwhite,NFL,new_england_patriots,2001,617
michael turner,RB,nonwhite,NFL,atlanta_falcons,2012,618
derrick coleman,RB,nonwhite,NFL,arizona_cardinals,2018,619
jacob hester,RB,white,NFL,denver_broncos,2012,620
ray rice,RB,nonwhite,NFL,baltimore_ravens,2013,621
michael robinson,RB,nonwhite,NFL,san_francisco_49ers,2006,622
matt snell,RB,nonwhite,NFL,new_york_jets,1969,623
walt garrison,RB,white,NFL,dallas_cowboys,1972,624
naufahu tahi,RB,nonwhite,NFL,minnesota_vikings,2009,625
jonathan williams,RB,nonwhite,NFL,indianapolis_colts,2018,626
macarthur lane,RB,nonwhite,NFL,st_louis_cardinals,1971,627
greg bell,RB,nonwhite,NFL,los_angeles_rams,1989,628
eddie george,RB,nonwhite,NFL,tennessee_titans,2003,629
jason wright,RB,nonwhite,NFL,arizona_cardinals,2009,630
ladainian tomlinson,RB,nonwhite,NFL,san_diego_chargers,2005,631
jonathan stewart,RB,nonwhite,NFL,carolina_panthers,2016,632
derrick ward,RB,nonwhite,NFL,houston_texans,2011,633
dion lewis,RB,nonwhite,NFL,new_england_patriots,2016,634
mike montgomery,RB,white,NFL,san_diego_chargers,1971,635
john kuhn,RB,white,NFL,green_bay_packers,2014,636
roc thomas,RB,nonwhite,NFL,minnesota_vikings,2018,637
michael bush,RB,nonwhite,NFL,oakland_raiders,2008,638
dontrell hilliard,RB,nonwhite,NFL,cleveland_browns,2018,639
lex hilliard,RB,nonwhite,NFL,miami_dolphins,2010,640
ronnie brown,RB,nonwhite,NFL,miami_dolphins,2010,641
delance turner,RB,nonwhite,NFL,baltimore_ravens,2018,642
peyton barber,RB,nonwhite,NFL,tampa_bay_buccaneers,2018,643
marqueis gray,RB,nonwhite,NFL,miami_dolphins,2016,644
earl cooper,RB,nonwhite,NFL,san_francisco_49ers,1981,645
ottis anderson,RB,nonwhite,NFL,new_york_giants,1991,646
brian piccolo,RB,white,NFL,chicago_bears,1969,647
todd mcnair,RB,nonwhite,NFL,kansas_city_chiefs,1993,648
chris warren,RB,nonwhite,NFL,oakland_raiders,2018,649
lesean mccoy,RB,nonwhite,NFL,buffalo_bills,2016,650
curtis martin,RB,nonwhite,NFL,new_york_jets,1998,651
justin forsett,RB,nonwhite,NFL,baltimore_ravens,2016,652
james butler,RB,nonwhite,NFL,oakland_raiders,2018,653
gary anderson,RB,white,NFL,pittsburgh_steelers,1985,654
ameer abdullah,RB,nonwhite,NFL,detroit_lions,2018,655
bobby rainey,RB,nonwhite,NFL,new_york_giants,2016,656
bill ring,RB,white,NFL,san_francisco_49ers,1981,657
herschel walker,RB,nonwhite,NFL,dallas_cowboys,1988,658
elijah hood,RB,nonwhite,NFL,carolina_panthers,2018,659
robert holmes,RB,nonwhite,NFL,kansas_city_chiefs,1970,660
ricky williams,RB,nonwhite,NFL,miami_dolphins,2010,661
john fuqua,RB,nonwhite,NFL,pittsburgh_steelers,1972,662
darius jackson,RB,nonwhite,NFL,cleveland_browns,2016,663
carlos hyde,RB,nonwhite,NFL,cleveland_browns,2018,664
justin davis,RB,nonwhite,NFL,los_angeles_rams,2018,665
phillip lindsay,RB,nonwhite,NFL,denver_broncos,2018,666
raheem mostert,RB,nonwhite,NFL,san_francisco_49ers,2018,667
jackie battle,RB,nonwhite,NFL,tennessee_titans,2013,668
brian hill,RB,nonwhite,NFL,atlanta_falcons,2018,669
reggie bush,RB,nonwhite,NFL,new_orleans_saints,2006,670
jerick mckinnon,RB,nonwhite,NFL,minnesota_vikings,2016,671
leroy thompson,RB,nonwhite,NFL,new_england_patriots,1994,672
kevin faulk,RB,nonwhite,NFL,new_england_patriots,2001,673
ronnie bull,RB,white,NFL,chicago_bears,1969,674
adrian peterson,RB,nonwhite,NFL,chicago_bears,2009,675
knowshon moreno,RB,nonwhite,NFL,denver_broncos,2012,676
theo riddick,RB,nonwhite,NFL,detroit_lions,2018,677
dave osborn,RB,white,NFL,minnesota_vikings,1970,678
john stephens,RB,nonwhite,NFL,green_bay_packers,1993,679
shane smith,RB,white,NFL,new_york_giants,2018,680
jim kiick,RB,white,NFL,miami_dolphins,1972,681
howard griffith,RB,nonwhite,NFL,carolina_panthers,1996,682
daryl johnston,RB,white,NFL,dallas_cowboys,1996,683
lousaka polite,RB,nonwhite,NFL,miami_dolphins,2010,684
jim otis,RB,white,NFL,kansas_city_chiefs,1971,685
chris hetherington,RB,white,NFL,carolina_panthers,2001,686
calvin hill,RB,nonwhite,NFL,dallas_cowboys,1972,687
bob christian,RB,white,NFL,atlanta_falcons,2002,688
larry watkins,RB,nonwhite,NFL,new_york_giants,1975,689
mike boone,RB,nonwhite,NFL,minnesota_vikings,2018,690
jaylen samuels,RB,nonwhite,NFL,pittsburgh_steelers,2018,691
terry kirby,RB,nonwhite,NFL,san_francisco_49ers,1998,692
bill brown,RB,white,NFL,minnesota_vikings,1970,693
wayne gallman,RB,nonwhite,NFL,new_york_giants,2018,694
johnny roland,RB,nonwhite,NFL,st_louis_cardinals,1971,695
lamar miller,RB,nonwhite,NFL,houston_texans,2018,696
lorenzo neal,RB,nonwhite,NFL,tennessee_titans,1999,697
giovani bernard,RB,nonwhite,NFL,cincinnati_bengals,2015,698
scott laidlaw,RB,white,NFL,dallas_cowboys,1979,699
eddie lacy,RB,nonwhite,NFL,green_bay_packers,2014,700
chris ivory,RB,nonwhite,NFL,new_york_jets,2015,701
earnest graham,RB,nonwhite,NFL,tampa_bay_buccaneers,2006,702
dorsey levens,RB,nonwhite,NFL,green_bay_packers,1998,703
trenton cannon,RB,nonwhite,NFL,new_york_jets,2018,704
alfred morris,RB,nonwhite,NFL,washington_redskins,2013,705
mike bell,RB,nonwhite,NFL,denver_broncos,2006,706
tommy bohanon,RB,white,NFL,jacksonville_jaguars,2018,707
chris thompson,RB,nonwhite,NFL,washington_redskins,2016,708
malcolm brown,RB,nonwhite,NFL,los_angeles_rams,2018,709
andre brown,RB,nonwhite,NFL,new_york_giants,2013,710
fred taylor,RB,nonwhite,NFL,jacksonville_jaguars,2007,711
brandon jacobs,RB,nonwhite,NFL,new_york_giants,2010,712
todd gurley,RB,nonwhite,NFL,los_angeles_rams,2018,713
stefan logan,RB,nonwhite,NFL,detroit_lions,2010,714
joe cribbs,RB,nonwhite,NFL,san_francisco_49ers,1987,715
leroy harris,RB,nonwhite,NFL,philadelphia_eagles,1980,716
tre madden,RB,nonwhite,NFL,seattle_seahawks,2018,717
sony michel,RB,nonwhite,NFL,new_england_patriots,2018,718
montell owens,RB,nonwhite,NFL,jacksonville_jaguars,2007,719
jordan wilkins,RB,nonwhite,NFL,indianapolis_colts,2018,720
jerious norwood,RB,nonwhite,NFL,atlanta_falcons,2007,721
jessie clark,RB,nonwhite,NFL,minnesota_vikings,1989,722
lynell hamilton,RB,nonwhite,NFL,new_orleans_saints,2009,723
timmy newsome,RB,nonwhite,NFL,dallas_cowboys,1988,724
kenny king,RB,nonwhite,NFL,los_angeles_raiders,1984,725
wendell tyler,RB,nonwhite,NFL,san_francisco_49ers,1983,726
zach zenner,RB,white,NFL,detroit_lions,2018,727
marc logan,RB,nonwhite,NFL,san_francisco_49ers,1992,728
paul perkins,RB,nonwhite,NFL,new_york_giants,2016,729
lawrence vickers,RB,nonwhite,NFL,houston_texans,2011,730
jeff moore,RB,white,NFL,san_francisco_49ers,1983,731
george rogers,RB,nonwhite,NFL,washington_redskins,1987,732
brian mitchell,RB,nonwhite,NFL,philadelphia_eagles,2002,733
joe dawkins,RB,nonwhite,NFL,new_york_giants,1975,734
james hodgins,RB,nonwhite,NFL,st_louis_rams,2002,735
marlon mack,RB,nonwhite,NFL,indianapolis_colts,2018,736
ladell betts,RB,nonwhite,NFL,washington_redskins,2005,737
dee brown,RB,nonwhite,NFL,kansas_city_chiefs,2006,738
carwell gardner,RB,nonwhite,NFL,buffalo_bills,1992,739
ron dayne,RB,nonwhite,NFL,new_york_giants,2000,740
aaron jones,RB,nonwhite,NFL,green_bay_packers,2018,741
tarik cohen,RB,nonwhite,NFL,chicago_bears,2018,742
wendell hayes,RB,nonwhite,NFL,kansas_city_chiefs,1970,743
carey davis,RB,nonwhite,NFL,pittsburgh_steelers,2007,744
corey mcintyre,RB,nonwhite,NFL,buffalo_bills,2011,745
jeremy mcnichols,RB,nonwhite,NFL,indianapolis_colts,2018,746
bobby humphrey,RB,nonwhite,NFL,miami_dolphins,1992,747
lance dunbar,RB,nonwhite,NFL,dallas_cowboys,2013,748
rashard mendenhall,RB,nonwhite,NFL,pittsburgh_steelers,2010,749
dan reeves,RB,white,NFL,dallas_cowboys,1972,750
najeh davenport,RB,nonwhite,NFL,pittsburgh_steelers,2007,751
tracy johnson,RB,nonwhite,NFL,atlanta_falcons,1990,752
carnell williams,RB,nonwhite,NFL,tampa_bay_buccaneers,2006,753
oscar reed,RB,nonwhite,NFL,minnesota_vikings,1972,754
larry brinson,RB,nonwhite,NFL,dallas_cowboys,1979,755
justin fargas,RB,white,NFL,oakland_raiders,2006,756
amp lee,RB,nonwhite,NFL,san_francisco_49ers,1992,757
maurice carthon,RB,nonwhite,NFL,new_york_giants,1991,758
dalyn dawkins,RB,nonwhite,NFL,tennessee_titans,2018,759
rod smith,RB,nonwhite,NFL,dallas_cowboys,2018,760
leon johnson,RB,nonwhite,NFL,new_york_jets,1997,761
gus edwards,RB,nonwhite,NFL,baltimore_ravens,2018,762
mike davis,RB,nonwhite,NFL,seattle_seahawks,2018,763
william floyd,RB,nonwhite,NFL,san_francisco_49ers,1997,764
earnest byner,RB,nonwhite,NFL,cleveland_browns,1986,765
marion barber,RB,nonwhite,NFL,dallas_cowboys,2008,766
vonta leach,RB,nonwhite,NFL,baltimore_ravens,2012,767
michael bennett,RB,nonwhite,NFL,minnesota_vikings,2002,768
justin griffith,RB,nonwhite,NFL,atlanta_falcons,2003,769
cedric benson,RB,nonwhite,NFL,cincinnati_bengals,2010,770
randy jordan,RB,nonwhite,NFL,jacksonville_jaguars,1996,771
carl garrett,RB,nonwhite,NFL,oakland_raiders,1977,772
isaiah crowell,RB,nonwhite,NFL,cleveland_browns,2016,773
james develin,RB,white,NFL,new_england_patriots,2018,774
woody bennett,RB,nonwhite,NFL,miami_dolphins,1984,775
james conner,RB,nonwhite,NFL,pittsburgh_steelers,2018,776
heath evans,RB,white,NFL,new_england_patriots,2008,777
chester taylor,RB,nonwhite,NFL,minnesota_vikings,2009,778
calvin thomas,RB,nonwhite,NFL,chicago_bears,1985,779
nyheim hines,RB,nonwhite,NFL,indianapolis_colts,2018,780
jordan howard,RB,nonwhite,NFL,chicago_bears,2016,781
kenyan drake,RB,nonwhite,NFL,miami_dolphins,2018,782
beanie wells,RB,nonwhite,NFL,arizona_cardinals,2009,783
matt forte,RB,nonwhite,NFL,chicago_bears,2013,784
gary brown,RB,nonwhite,NFL,houston_oilers,1993,785
leonard russell,RB,nonwhite,NFL,denver_broncos,1994,786
tony fiammetta,RB,white,NFL,chicago_bears,2013,787
james jones,RB,nonwhite,NFL,dallas_cowboys,1981,788
rock cartwright,RB,nonwhite,NFL,washington_redskins,2005,789
luke lawton,RB,white,NFL,oakland_raiders,2008,790
stephen davis,RB,nonwhite,NFL,carolina_panthers,2003,791
nick chubb,RB,nonwhite,NFL,cleveland_browns,2018,792
kyle juszczyk,RB,white,NFL,baltimore_ravens,2016,793
mark walton,RB,nonwhite,NFL,cincinnati_bengals,2018,794
ezekiel elliott,RB,nonwhite,NFL,dallas_cowboys,2018,795
duane thomas,RB,nonwhite,NFL,dallas_cowboys,1970,796
fozzy whittaker,RB,nonwhite,NFL,carolina_panthers,2016,797
quinn johnson,RB,nonwhite,NFL,green_bay_packers,2009,798
dave hampton,RB,nonwhite,NFL,green_bay_packers,1969,799
rex burkhead,RB,white,NFL,cincinnati_bengals,2015,800
dalvin cook,RB,nonwhite,NFL,minnesota_vikings,2018,801
warren bankston,RB,white,NFL,oakland_raiders,1977,802
mike goodson,RB,nonwhite,NFL,carolina_panthers,2010,803
jim nance,RB,nonwhite,NFL,new_york_jets,1973,804
dj foster,RB,nonwhite,NFL,new_england_patriots,2016,805
zack crockett,RB,nonwhite,NFL,oakland_raiders,2006,806
barry redden,RB,nonwhite,NFL,cleveland_browns,1989,807
james davis,RB,nonwhite,NFL,cleveland_browns,2010,808
cj prosise,RB,nonwhite,NFL,seattle_seahawks,2016,809
del rodgers,RB,nonwhite,NFL,san_francisco_49ers,1987,810
legarrette blount,RB,nonwhite,NFL,new_england_patriots,2016,811
patrick cobbs,RB,nonwhite,NFL,miami_dolphins,2010,812
tj logan,RB,nonwhite,NFL,arizona_cardinals,2018,813
david fluellen,RB,nonwhite,NFL,tennessee_titans,2018,814
hakeem nicks,WR,nonwhite,NFL,new_york_giants,2010,815
darrell jackson,WR,nonwhite,NFL,seattle_seahawks,2005,816
dennis gentry,WR,nonwhite,NFL,chicago_bears,1985,817
jake reed,WR,nonwhite,NFL,minnesota_vikings,1994,818
carroll dale,WR,white,NFL,green_bay_packers,1969,819
michael haynes,WR,nonwhite,NFL,atlanta_falcons,1990,820
aldrick robinson,WR,nonwhite,NFL,minnesota_vikings,2018,821
steve ishmael,WR,nonwhite,NFL,indianapolis_colts,2018,822
tyrell williams,WR,nonwhite,NFL,los_angeles_chargers,2018,823
brandin cooks,WR,nonwhite,NFL,new_orleans_saints,2016,824
christian blake,WR,nonwhite,NFL,atlanta_falcons,2018,825
willie richardson,WR,nonwhite,NFL,baltimore_colts,1971,826
